Entidad,Fecha,Cuota_%,IHH,Morosidad_%,IPC_Nivel,TPM_Porcentaje,TBP_Porcentaje,TAN_Porcentaje,Credito_Sistema_Financiero,Tipo_Cambio_Compra,Tipo_Cambio_Venta
CAC-ACOSTA,2013-09-30,0.04468225834716479,1080.6978936662974,11.148405035836054,88.86162454,4.0,6.55,15.884895,11800187.9022317,493.51,505.57
CAC-ACOSTA,2013-10-31,0.04462905557296834,1087.138027357962,11.235183362222186,88.18552723,4.0,6.55,16.10128289,11982586.3141607,493.64,506.02
CAC-ACOSTA,2013-11-30,0.04451962241421598,1086.2362505325445,12.104400616683396,88.33387713,4.0,6.55,16.10924538,12192209.6158895,492.93,505.13
CAC-ACOSTA,2013-12-31,0.043940807262026635,1087.7482153361984,20.941797036525312,88.78125875,3.75,6.5,16.14115096,12406791.8735725,495.01,507.8
CAC-ACOSTA,2014-01-31,0.04330991021242734,1087.4573313341307,21.558332380128768,89.44621159,3.75,6.55,16.45067377,12573754.6442992,505.39,519.63
CAC-ACOSTA,2014-02-28,0.04223950038587201,1085.9291045387804,20.091365647555477,90.03944972,3.75,6.5,16.34263094,13052192.5455587,538.58,553.54
CAC-ACOSTA,2014-03-31,0.041311256829271926,1079.564438602355,13.653052216415333,90.5932307,4.75,6.6,16.6508855,13248661.7035652,538.34,553.63
CAC-ACOSTA,2014-04-30,0.0397832301727844,1075.227160720298,13.76595018403211,91.62614703,4.75,6.7,16.92029428,13418596.9591021,540.67,556.16
CAC-ACOSTA,2014-05-31,0.039059608381356734,1067.3587804183442,14.555022698702805,92.10978884,5.25,6.85,16.66765293,13591224.334315,546.35,559.88
CAC-ACOSTA,2014-06-30,0.03881053978397369,1060.3534022509557,18.59573203055134,92.46114068,5.25,6.95,16.6276056,13648811.8860616,537.58,548.66
CAC-ACOSTA,2014-07-31,0.0380959850503179,1060.2822363014623,19.572670919121418,93.30406865,5.25,7.0,16.66514214,13799702.0459234,533.0,543.93
CAC-ACOSTA,2014-08-31,0.03657696257208514,1055.3226045211757,21.027940822617442,93.6138515,5.25,7.1,16.26846962,13951366.9009658,534.28,545.33
CAC-ACOSTA,2014-09-30,0.03622492611511302,1048.463640548475,20.072680412154043,93.4850984,5.25,7.15,16.671587,14012150.131509,534.02,545.52
CAC-ACOSTA,2014-10-31,0.03591275781421112,1042.985645021598,20.54595797855145,93.21436857,5.25,7.2,16.57921961,14194689.9866339,533.12,544.71
CAC-ACOSTA,2014-11-30,0.034843564695524305,1039.443008440493,20.95525459204619,93.53338269,5.25,7.2,16.49963364,14409102.1767157,529.6,541.19
CAC-ACOSTA,2014-12-31,0.03396939366584667,1034.5688826775192,19.915072798137697,93.33323837,5.25,7.2,17.00963906,14585057.881653,533.31,545.53
CAC-ACOSTA,2015-01-31,0.0337688636122439,1033.4563210568472,20.57551633301876,93.36925676,5.25,7.2,16.77849441,14606933.6981184,530.85,543.08
CAC-ACOSTA,2015-02-28,0.03392163059647913,1024.8393161533497,20.631996860393347,93.21522756,4.75,7.15,16.74031511,14674538.6946499,528.69,540.58
CAC-ACOSTA,2015-03-31,0.034016366701767775,1021.6896031270352,18.69121459863373,93.35298491,4.5,7.1,16.28604307,14814446.4436585,527.36,539.08
CAC-ACOSTA,2015-04-30,0.03401359443419821,1015.9562701528047,19.3307062129762,93.28004433,4.0,7.1,16.06278426,14913692.7493879,526.27,538.11
CAC-ACOSTA,2015-05-31,0.03397370045162086,1014.1708691481207,18.039595338510157,93.00555951,3.75,6.9,15.85511524,15075624.3984943,530.25,542.46
CAC-ACOSTA,2015-06-30,0.03403341871737192,1012.4708773148409,18.300840050624608,93.40471371,3.5,6.8,15.97100875,15208117.8390156,528.71,540.97
CAC-ACOSTA,2015-07-31,0.03389107171916295,1008.3895455629633,17.482685950568165,93.00390934,3.0,6.75,15.97169276,15385185.520097,528.43,540.8
CAC-ACOSTA,2015-08-31,0.0341494084576897,1004.467010044506,16.742908812237456,92.92271414,3.0,6.55,15.9251407,15536573.0414239,529.05,541.46
CAC-ACOSTA,2015-09-30,0.03429024961874308,1000.7989458631475,16.396373748897936,92.67720735,3.0,6.55,15.77762947,15721915.250705,528.62,541.04
CAC-ACOSTA,2015-10-31,0.034452395555092566,998.0976078302514,16.48416365545188,92.41604093,2.25,6.25,15.73662883,15913225.7320749,528.01,540.43
CAC-ACOSTA,2015-11-30,0.034131472719618215,994.7066482311856,17.687117213729152,92.40745245,2.25,6.0,15.26309746,16092526.7898775,526.05,538.71
CAC-ANDE7,2010-06-30,0.034063521214100875,1054.298808227639,4.257081362865779,76.41933924,9.0,8.25,20.26,8158850.55523516,529.91,540.24
CAC-ANDE7,2010-07-31,0.03448949504129208,1077.8468832856188,4.343563202865015,76.6636712,9.0,8.0,20.0,8097957.94594516,511.64,522.71
CAC-ANDE7,2010-08-31,0.034574797510590775,1078.108442045776,4.749095676586387,76.81802522,7.5,8.25,19.61,8130605.35447771,504.12,514.28
CAC-ANDE7,2010-09-30,0.03480757462720258,1079.8582480007785,4.9447482127796825,76.75419741,7.5,7.5,19.27,8209246.91663092,502.55,512.94
CAC-ANDE7,2010-10-31,0.03434461994185148,1071.5337702685704,4.3777338313490555,77.11804729,6.5,7.25,18.65,8340285.73032904,508.52,519.18
CAC-ANDE7,2010-11-30,0.03455006132300019,1069.5164949790396,4.890258678703316,77.62394066,6.5,7.0,18.98,8433025.44852801,503.18,512.2
CAC-ANDE7,2010-12-31,0.03386854822345555,1083.7509237648374,4.59378511862663,78.20005375,6.5,8.0,18.97,8569671.41924431,507.85,518.09
CAC-ANDE7,2011-01-31,0.033454424819736185,1111.3289733157533,4.9134423533584215,78.72906211,6.5,7.75,18.78,8499439.23280164,500.85,510.69
CAC-ANDE7,2011-02-28,0.033696847250970545,1095.0645565798977,4.543310729756899,79.07236732,6.5,7.5,18.75,8545132.78514902,497.28,507.61
CAC-ANDE7,2011-03-31,0.033366412934627554,1102.1234345909113,4.878633945062454,79.27151793,6.5,7.5,18.62,8626491.95750327,495.66,506.16
CAC-ANDE7,2011-04-30,0.033003661354216486,1101.2053748404173,5.242625299893035,79.39388863,6.5,7.0,17.68,8684178.26394805,495.6,506.44
CAC-ANDE7,2011-05-31,0.032852530289240935,1093.2463284279308,5.169423674137969,79.92770624,6.5,7.25,17.62,8802885.84169161,499.98,511.15
CAC-ANDE7,2011-06-30,0.03308097586822102,1086.9488414739853,5.034627584064132,80.37477639,5.0,7.25,17.8,8906009.48041463,498.61,509.57
CAC-ANDE7,2011-07-31,0.03368778483661798,1086.0873297405599,4.386864736637943,80.64548028,5.0,7.25,17.65,9041314.01935983,499.72,510.88
CAC-ANDE7,2011-08-31,0.032963279960299526,1086.452435117229,4.71652791681902,80.85236513,5.0,7.25,17.84,9197152.18078423,505.91,516.77
CAC-ANDE7,2011-09-30,0.0325299962438733,1092.7073434578197,3.8622583424672507,80.72600411,5.0,7.75,17.91,9356327.57211234,508.36,519.87
CAC-ANDE7,2011-10-31,0.03156037474689735,1092.2595780274696,3.7732799216920188,80.91713243,5.0,8.0,17.86,9496315.08828697,509.78,521.11
CAC-ANDE7,2011-11-30,0.030852858944318738,1096.4472145387726,3.8867335347244083,81.16004779,5.0,8.0,17.79,9601408.91589881,501.0,512.1
CAC-ANDE7,2011-12-31,0.030401119077591805,1098.0715407838684,3.895526659036097,81.90341174,5.0,8.0,17.88,9687953.85234099,505.35,518.33
CAC-ANDE7,2012-01-31,0.03098751144389497,1103.5050324720503,4.11740844778011,82.04658975,5.0,8.75,18.25,9711931.10148251,503.68,514.91
CAC-ANDE7,2012-02-29,0.031808481894716224,1107.1990462968643,3.409091170168234,82.27743102,5.0,9.0,18.68,9821759.40025675,505.66,516.94
CAC-ANDE7,2012-03-31,0.03158649663061386,1095.337345046827,4.164754482835611,82.60731132,5.0,9.25,18.77,9938450.25381363,502.58,513.58
CAC-ANDE7,2012-04-30,0.031735604470256806,1092.8537014722097,4.894557058319919,83.13127394,5.0,9.5,19.18,10002922.8094165,498.54,509.59
CAC-ANDE7,2012-05-31,0.031225672157548866,1087.6055837048798,3.6521638674143575,83.95230348,5.0,10.0,19.7,10085587.6711689,496.17,507.3
CAC-ANDE7,2012-06-30,0.03193041588679613,1091.0043736664275,3.8202427285737515,84.08400002,5.0,9.75,19.59,10178484.6496223,492.57,503.85
CAC-ANDE7,2012-07-31,0.03183218729510243,1086.3701377081638,4.0539489618874285,83.82988454,5.0,10.25,19.94,10301080.9220688,495.11,505.98
CAC-ANDE7,2012-08-31,0.031891440526224356,1080.3209260621852,4.551798871884604,84.27312287,5.0,10.5,20.17,10420035.158213,492.65,503.22
CAC-ANDE7,2012-09-30,0.03203722720385836,1079.6756899747168,3.5091004593043214,84.33147392,5.0,10.5,20.42,10512038.148269,492.42,503.31
CAC-ANDE7,2012-10-31,0.03185571383986228,1077.1663219428883,3.492632692978103,84.70730963,5.0,10.25,20.68,10635943.8659697,492.46,503.24
CAC-ANDE7,2012-11-30,0.031452857879408734,1070.0821758930283,5.757311067488817,85.39365319,5.0,9.5,20.68831001,10786084.4393122,492.81,503.17
CAC-ANDE7,2012-12-31,0.0307694275601385,1073.481558330286,6.2274558903637285,85.63045146,5.0,9.2,20.4777929,11046826.9216767,502.07,514.32
CAC-ANDE7,2013-01-31,0.03073442576815691,1074.2712590674694,5.7651312919645505,86.75335864,5.0,8.3,20.14050268,11039056.0218797,496.32,507.0
CAC-ANDE7,2013-02-28,0.030531481723598652,1078.1404019580227,3.6442425613820837,87.63845178,5.0,7.35,19.15009624,11077684.5011369,495.73,506.84
CAC-ANDE7,2013-03-31,0.030845804811570038,1074.354333307699,3.2377913010615997,87.73381988,5.0,6.95,18.77889747,11124545.0904824,492.72,504.65
CAC-ANDE7,2013-04-30,0.030593088198867517,1073.2418995533476,8.164610838493608,88.37458721,5.0,6.75,17.38964657,11197302.8301646,493.36,504.46
CAC-ANDE7,2013-05-31,0.030481077811279164,1070.0890954980193,7.0869803681650145,88.38837415,5.0,6.65,16.78657844,11297149.2842246,493.22,504.2
CAC-ANDE7,2013-06-30,0.029779685975801964,1074.103458713364,6.118031533225052,88.40415487,4.0,6.6,16.86486384,11385334.4779995,493.03,504.53
CAC-ANDE7,2013-07-31,0.029937062753257266,1073.315283022695,5.593047391570901,88.70388504,4.0,6.55,16.69908058,11521098.5329215,492.99,504.44
CAC-ANDE7,2013-08-31,0.02925225006764941,1076.6602925056407,4.79474691631447,88.74549795,4.0,6.55,15.73571151,11673149.8113802,497.14,510.03
CAC-ANDE7,2013-09-30,0.029417695681086015,1080.6978936662974,1.887140588297543,88.86162454,4.0,6.55,15.884895,11800187.9022317,493.51,505.57
CAC-ANDE7,2013-10-31,0.028778231296492946,1087.138027357962,6.246852280608961,88.18552723,4.0,6.55,16.10128289,11982586.3141607,493.64,506.02
CAC-ANDE7,2013-11-30,0.028424063542621832,1086.2362505325445,5.850653514281916,88.33387713,4.0,6.55,16.10924538,12192209.6158895,492.93,505.13
CAC-ANDE7,2013-12-31,0.027542697772876948,1087.7482153361984,4.3802000415753755,88.78125875,3.75,6.5,16.14115096,12406791.8735725,495.01,507.8
CAC-ANDE7,2014-01-31,0.02690280790404489,1087.4573313341307,5.02235774331592,89.44621159,3.75,6.55,16.45067377,12573754.6442992,505.39,519.63
CAC-ANDE7,2014-02-28,0.025832411185698016,1085.9291045387804,4.568154662195491,90.03944972,3.75,6.5,16.34263094,13052192.5455587,538.58,553.54
CAC-ANDE7,2014-03-31,0.025518831657232618,1079.564438602355,4.13035996237569,90.5932307,4.75,6.6,16.6508855,13248661.7035652,538.34,553.63
CAC-ANDE7,2014-04-30,0.025722442939228415,1075.227160720298,7.803233603341296,91.62614703,4.75,6.7,16.92029428,13418596.9591021,540.67,556.16
CAC-ANDE7,2014-05-31,0.02552130541002954,1067.3587804183442,5.614390743044108,92.10978884,5.25,6.85,16.66765293,13591224.334315,546.35,559.88
CAC-ANDE7,2014-06-30,0.02532609621499529,1060.3534022509557,6.0597122822008584,92.46114068,5.25,6.95,16.6276056,13648811.8860616,537.58,548.66
CAC-ANDE7,2014-07-31,0.024973819235838135,1060.2822363014623,4.730855840792283,93.30406865,5.25,7.0,16.66514214,13799702.0459234,533.0,543.93
CAC-ANDE7,2014-08-31,0.024186984916570647,1055.3226045211757,4.7148357473408735,93.6138515,5.25,7.1,16.26846962,13951366.9009658,534.28,545.33
CAC-ANDE7,2014-09-30,0.02353891004567166,1048.463640548475,4.68610385497345,93.4850984,5.25,7.15,16.671587,14012150.131509,534.02,545.52
CAC-ANDE7,2014-10-31,0.023539196594251736,1042.985645021598,4.6324770299704765,93.21436857,5.25,7.2,16.57921961,14194689.9866339,533.12,544.71
CAC-ANDE7,2014-11-30,0.023219942193559377,1039.443008440493,4.456959881045775,93.53338269,5.25,7.2,16.49963364,14409102.1767157,529.6,541.19
CAC-ANDE7,2014-12-31,0.023216262536066137,1034.5688826775192,5.190133764755505,93.33323837,5.25,7.2,17.00963906,14585057.881653,533.31,545.53
CAC-ANDE7,2015-01-31,0.023418076063080207,1033.4563210568472,5.443550438661047,93.36925676,5.25,7.2,16.77849441,14606933.6981184,530.85,543.08
CAC-ANDE7,2015-02-28,0.023600850140867477,1024.8393161533497,4.026007471438942,93.21522756,4.75,7.15,16.74031511,14674538.6946499,528.69,540.58
CAC-ANDE7,2015-03-31,0.023850215427943966,1021.6896031270352,4.282460564785287,93.35298491,4.5,7.1,16.28604307,14814446.4436585,527.36,539.08
CAC-ASERRI,2010-06-30,0.015488134012413732,1054.298808227639,3.8626027084471306,76.41933924,9.0,8.25,20.26,8158850.55523516,529.91,540.24
CAC-ASERRI,2010-07-31,0.01555256911792055,1077.8468832856188,3.872969446350326,76.6636712,9.0,8.0,20.0,8097957.94594516,511.64,522.71
CAC-ASERRI,2010-08-31,0.015386807749581248,1078.108442045776,4.919161731906872,76.81802522,7.5,8.25,19.61,8130605.35447771,504.12,514.28
CAC-ASERRI,2010-09-30,0.01521035640189415,1079.8582480007785,7.280287628357765,76.75419741,7.5,7.5,19.27,8209246.91663092,502.55,512.94
CAC-ASERRI,2010-10-31,0.014918760698162935,1071.5337702685704,4.436422057280182,77.11804729,6.5,7.25,18.65,8340285.73032904,508.52,519.18
CAC-ASERRI,2010-11-30,0.01459050436581353,1069.5164949790396,4.093960808069948,77.62394066,6.5,7.0,18.98,8433025.44852801,503.18,512.2
CAC-ASERRI,2010-12-31,0.014087301316362122,1083.7509237648374,4.406464411936358,78.20005375,6.5,8.0,18.97,8569671.41924431,507.85,518.09
CAC-ASERRI,2011-01-31,0.013878412541001278,1111.3289733157533,4.6608762179251,78.72906211,6.5,7.75,18.78,8499439.23280164,500.85,510.69
CAC-ASERRI,2011-02-28,0.013740932295060605,1095.0645565798977,4.271806130313898,79.07236732,6.5,7.5,18.75,8545132.78514902,497.28,507.61
CAC-ASERRI,2011-03-31,0.013520812769868539,1102.1234345909113,4.5638163522958575,79.27151793,6.5,7.5,18.62,8626491.95750327,495.66,506.16
CAC-ASERRI,2011-04-30,0.013313774556738453,1101.2053748404173,6.186275862758523,79.39388863,6.5,7.0,17.68,8684178.26394805,495.6,506.44
CAC-ASERRI,2011-05-31,0.01280872147657786,1093.2463284279308,8.16425614522436,79.92770624,6.5,7.25,17.62,8802885.84169161,499.98,511.15
CAC-ASERRI,2011-06-30,0.012485698699695222,1086.9488414739853,6.501498144991885,80.37477639,5.0,7.25,17.8,8906009.48041463,498.61,509.57
CAC-ASERRI,2011-07-31,0.012136327258903514,1086.0873297405599,8.682536437474294,80.64548028,5.0,7.25,17.65,9041314.01935983,499.72,510.88
CAC-ASERRI,2011-08-31,0.01199378709604817,1086.452435117229,7.78963815964613,80.85236513,5.0,7.25,17.84,9197152.18078423,505.91,516.77
CAC-ASERRI,2011-09-30,0.011947969456607572,1092.7073434578197,9.78229622824423,80.72600411,5.0,7.75,17.91,9356327.57211234,508.36,519.87
CAC-ASERRI,2011-10-31,0.0116131222213604,1092.2595780274696,6.4234463231547,80.91713243,5.0,8.0,17.86,9496315.08828697,509.78,521.11
CAC-ASERRI,2011-11-30,0.012013970511456548,1096.4472145387726,8.486327254784506,81.16004779,5.0,8.0,17.79,9601408.91589881,501.0,512.1
CAC-ASERRI,2011-12-31,0.012218319197216486,1098.0715407838684,7.454323332744379,81.90341174,5.0,8.0,17.88,9687953.85234099,505.35,518.33
CAC-ASERRI,2012-01-31,0.012276919217277952,1103.5050324720503,5.229690101108356,82.04658975,5.0,8.75,18.25,9711931.10148251,503.68,514.91
CAC-ASERRI,2012-02-29,0.012036412151793276,1107.1990462968643,6.45545502415161,82.27743102,5.0,9.0,18.68,9821759.40025675,505.66,516.94
CAC-ASERRI,2012-03-31,0.011897843644507813,1095.337345046827,6.959912039056773,82.60731132,5.0,9.25,18.77,9938450.25381363,502.58,513.58
CAC-ASERRI,2012-04-30,0.011670741691860395,1092.8537014722097,9.314373651613307,83.13127394,5.0,9.5,19.18,10002922.8094165,498.54,509.59
CAC-ASERRI,2012-05-31,0.011242588757070565,1087.6055837048798,5.370309691523586,83.95230348,5.0,10.0,19.7,10085587.6711689,496.17,507.3
CAC-ASERRI,2012-06-30,0.0111106407141217,1091.0043736664275,4.657996149558812,84.08400002,5.0,9.75,19.59,10178484.6496223,492.57,503.85
CAC-ASERRI,2012-07-31,0.010858508028153288,1086.3701377081638,6.012147102151188,83.82988454,5.0,10.25,19.94,10301080.9220688,495.11,505.98
CAC-ASERRI,2012-08-31,0.010712366184446433,1080.3209260621852,5.923305663650311,84.27312287,5.0,10.5,20.17,10420035.158213,492.65,503.22
CAC-ASERRI,2012-09-30,0.01057853112373277,1079.6756899747168,6.228440108855575,84.33147392,5.0,10.5,20.42,10512038.148269,492.42,503.31
CAC-ASERRI,2012-10-31,0.010592210847792136,1077.1663219428883,5.654480005052606,84.70730963,5.0,10.25,20.68,10635943.8659697,492.46,503.24
CAC-ASERRI,2012-11-30,0.010673687826436648,1070.0821758930283,12.220469415167393,85.39365319,5.0,9.5,20.68831001,10786084.4393122,492.81,503.17
CAC-ASERRI,2012-12-31,0.010795345305852895,1073.481558330286,4.428640629611673,85.63045146,5.0,9.2,20.4777929,11046826.9216767,502.07,514.32
CAC-ASERRI,2013-01-31,0.01077373596056279,1074.2712590674694,4.7037878542474,86.75335864,5.0,8.3,20.14050268,11039056.0218797,496.32,507.0
CAC-ASERRI,2013-02-28,0.010639847083034816,1078.1404019580227,8.51838623053544,87.63845178,5.0,7.35,19.15009624,11077684.5011369,495.73,506.84
CAC-ASERRI,2013-03-31,0.010495943067967937,1074.354333307699,7.900135544606697,87.73381988,5.0,6.95,18.77889747,11124545.0904824,492.72,504.65
CAC-ASERRI,2013-04-30,0.010319681111834627,1073.2418995533476,7.6269582193818435,88.37458721,5.0,6.75,17.38964657,11197302.8301646,493.36,504.46
CAC-ASERRI,2013-05-31,0.010190119509868532,1070.0890954980193,7.376187193110931,88.38837415,5.0,6.65,16.78657844,11297149.2842246,493.22,504.2
CAC-ASERRI,2013-06-30,0.009913056458324573,1074.103458713364,7.953188374042195,88.40415487,4.0,6.6,16.86486384,11385334.4779995,493.03,504.53
CAC-ASERRI,2013-07-31,0.009524422780173288,1073.315283022695,7.866305707446583,88.70388504,4.0,6.55,16.69908058,11521098.5329215,492.99,504.44
CAC-ASERRI,2013-08-31,0.009290526584124464,1076.6602925056407,9.907766541558125,88.74549795,4.0,6.55,15.73571151,11673149.8113802,497.14,510.03
CAC-ASERRI,2013-09-30,0.009042783267546525,1080.6978936662974,8.921006333813047,88.86162454,4.0,6.55,15.884895,11800187.9022317,493.51,505.57
CAC-ASERRI,2013-10-31,0.00901784276720565,1087.138027357962,9.006787087206956,88.18552723,4.0,6.55,16.10128289,11982586.3141607,493.64,506.02
CAC-ASERRI,2013-11-30,0.008786513087572842,1086.2362505325445,8.535021518708852,88.33387713,4.0,6.55,16.10924538,12192209.6158895,492.93,505.13
CAC-ASERRI,2013-12-31,0.008614818531665284,1087.7482153361984,8.794775379015224,88.78125875,3.75,6.5,16.14115096,12406791.8735725,495.01,507.8
CAC-ASERRI,2014-01-31,0.0083995387753495,1087.4573313341307,10.727631968923726,89.44621159,3.75,6.55,16.45067377,12573754.6442992,505.39,519.63
CAC-ASERRI,2014-02-28,0.008111734874990515,1085.9291045387804,12.825049116156565,90.03944972,3.75,6.5,16.34263094,13052192.5455587,538.58,553.54
CAC-ASERRI,2014-03-31,0.007832380459516928,1079.564438602355,10.061316858026895,90.5932307,4.75,6.6,16.6508855,13248661.7035652,538.34,553.63
CAC-ASERRI,2014-04-30,0.007756819211784876,1075.227160720298,12.076589356888773,91.62614703,4.75,6.7,16.92029428,13418596.9591021,540.67,556.16
CAC-ASERRI,2014-05-31,0.007620682903799122,1067.3587804183442,9.584315615272926,92.10978884,5.25,6.85,16.66765293,13591224.334315,546.35,559.88
CAC-ASERRI,2014-06-30,0.007473746405569929,1060.3534022509557,8.572350996205614,92.46114068,5.25,6.95,16.6276056,13648811.8860616,537.58,548.66
CAC-ASERRI,2014-07-31,0.007316416359418426,1060.2822363014623,10.071429838148495,93.30406865,5.25,7.0,16.66514214,13799702.0459234,533.0,543.93
CAC-ASERRI,2014-08-31,0.0070395243218662204,1055.3226045211757,8.466360158842102,93.6138515,5.25,7.1,16.26846962,13951366.9009658,534.28,545.33
CAC-ASERRI,2014-09-30,0.006842182407519897,1048.463640548475,7.6514023300019165,93.4850984,5.25,7.15,16.671587,14012150.131509,534.02,545.52
CAC-ASERRI,2014-10-31,0.006644244456847587,1042.985645021598,7.927084078090066,93.21436857,5.25,7.2,16.57921961,14194689.9866339,533.12,544.71
CAC-ASERRI,2014-11-30,0.006453700917812329,1039.443008440493,8.456647629050757,93.53338269,5.25,7.2,16.49963364,14409102.1767157,529.6,541.19
CAC-ASERRI,2014-12-31,0.006223271369487097,1034.5688826775192,7.116180724299667,93.33323837,5.25,7.2,17.00963906,14585057.881653,533.31,545.53
CAC-BRUMAS,2010-06-30,0.025727951360738677,1054.298808227639,11.60429473744142,76.41933924,9.0,8.25,20.26,8158850.55523516,529.91,540.24
CAC-BRUMAS,2010-07-31,0.025565209322214726,1077.8468832856188,12.117306733736429,76.6636712,9.0,8.0,20.0,8097957.94594516,511.64,522.71
CAC-BRUMAS,2010-08-31,0.025799536166743235,1078.108442045776,11.126510040882689,76.81802522,7.5,8.25,19.61,8130605.35447771,504.12,514.28
CAC-BRUMAS,2010-09-30,0.025804109347035167,1079.8582480007785,11.107705638516565,76.75419741,7.5,7.5,19.27,8209246.91663092,502.55,512.94
CAC-BRUMAS,2010-10-31,0.025104289456578017,1071.5337702685704,11.09405186521433,77.11804729,6.5,7.25,18.65,8340285.73032904,508.52,519.18
CAC-BRUMAS,2010-11-30,0.02478178749303553,1069.5164949790396,10.780865608474869,77.62394066,6.5,7.0,18.98,8433025.44852801,503.18,512.2
CAC-BRUMAS,2010-12-31,0.024046348915836232,1083.7509237648374,10.917623004217477,78.20005375,6.5,8.0,18.97,8569671.41924431,507.85,518.09
CAC-BRUMAS,2011-01-31,0.02313825275381097,1111.3289733157533,12.977354079688954,78.72906211,6.5,7.75,18.78,8499439.23280164,500.85,510.69
CAC-BRUMAS,2011-02-28,0.023555929103450238,1095.0645565798977,12.553996793113653,79.07236732,6.5,7.5,18.75,8545132.78514902,497.28,507.61
CAC-BRUMAS,2011-03-31,0.023785890470839198,1102.1234345909113,11.358124417644419,79.27151793,6.5,7.5,18.62,8626491.95750327,495.66,506.16
CAC-BRUMAS,2011-04-30,0.023720751013377738,1101.2053748404173,10.893057992097882,79.39388863,6.5,7.0,17.68,8684178.26394805,495.6,506.44
CAC-BRUMAS,2011-05-31,0.0236759472716233,1093.2463284279308,10.673895210522618,79.92770624,6.5,7.25,17.62,8802885.84169161,499.98,511.15
CAC-BRUMAS,2011-06-30,0.02330657354455527,1086.9488414739853,10.398965252745644,80.37477639,5.0,7.25,17.8,8906009.48041463,498.61,509.57
CAC-BRUMAS,2011-07-31,0.02306391879441208,1086.0873297405599,10.580280346235822,80.64548028,5.0,7.25,17.65,9041314.01935983,499.72,510.88
CAC-BRUMAS,2011-08-31,0.021802952360050053,1086.452435117229,10.461386026192502,80.85236513,5.0,7.25,17.84,9197152.18078423,505.91,516.77
CAC-BRUMAS,2011-09-30,0.020895738207120144,1092.7073434578197,10.675979131557042,80.72600411,5.0,7.75,17.91,9356327.57211234,508.36,519.87
CAC-BRUMAS,2011-10-31,0.020953464330098287,1092.2595780274696,10.331059224480493,80.91713243,5.0,8.0,17.86,9496315.08828697,509.78,521.11
CAC-BRUMAS,2011-11-30,0.020558316177696528,1096.4472145387726,12.489946292952103,81.16004779,5.0,8.0,17.79,9601408.91589881,501.0,512.1
CAC-BRUMAS,2011-12-31,0.020223332059874474,1098.0715407838684,14.444706935037132,81.90341174,5.0,8.0,17.88,9687953.85234099,505.35,518.33
CAC-BRUMAS,2012-01-31,0.019677814211444242,1103.5050324720503,13.221822611781084,82.04658975,5.0,8.75,18.25,9711931.10148251,503.68,514.91
CAC-BRUMAS,2012-02-29,0.01881099197837378,1107.1990462968643,11.328419675938136,82.27743102,5.0,9.0,18.68,9821759.40025675,505.66,516.94
CAC-BRUMAS,2012-03-31,0.0181713660313385,1095.337345046827,11.125796268981594,82.60731132,5.0,9.25,18.77,9938450.25381363,502.58,513.58
CAC-BRUMAS,2012-04-30,0.01779415224946045,1092.8537014722097,11.085767455800474,83.13127394,5.0,9.5,19.18,10002922.8094165,498.54,509.59
CAC-BRUMAS,2012-05-31,0.017532027921311328,1087.6055837048798,11.100925097050943,83.95230348,5.0,10.0,19.7,10085587.6711689,496.17,507.3
CAC-BRUMAS,2012-06-30,0.017321790900437957,1091.0043736664275,11.57042189141666,84.08400002,5.0,9.75,19.59,10178484.6496223,492.57,503.85
CAC-BRUMAS,2012-07-31,0.01691182345572028,1086.3701377081638,10.133891343389164,83.82988454,5.0,10.25,19.94,10301080.9220688,495.11,505.98
CAC-BRUMAS,2012-08-31,0.01652268256300933,1080.3209260621852,10.854772645444651,84.27312287,5.0,10.5,20.17,10420035.158213,492.65,503.22
CAC-BRUMAS,2012-09-30,0.01617392774073235,1079.6756899747168,11.844609700913683,84.33147392,5.0,10.5,20.42,10512038.148269,492.42,503.31
CAC-BRUMAS,2012-10-31,0.015603101177783817,1077.1663219428883,16.442411191441543,84.70730963,5.0,10.25,20.68,10635943.8659697,492.46,503.24
CAC-BRUMAS,2012-11-30,0.01491177072387773,1070.0821758930283,12.030774254917446,85.39365319,5.0,9.5,20.68831001,10786084.4393122,492.81,503.17
CAC-COOPEANDE No 5,2010-06-30,0.00702983911112294,1054.298808227639,8.616532624980799,76.41933924,9.0,8.25,20.26,8158850.55523516,529.91,540.24
CAC-COOPEANDE No 5,2010-07-31,0.007549092333592848,1077.8468832856188,8.133504870308066,76.6636712,9.0,8.0,20.0,8097957.94594516,511.64,522.71
CAC-COOPEANDE No 5,2010-08-31,0.008006780133773247,1078.108442045776,7.443332771473958,76.81802522,7.5,8.25,19.61,8130605.35447771,504.12,514.28
CAC-COOPEANDE No 5,2010-09-30,0.008425518330276388,1079.8582480007785,6.548375610143445,76.75419741,7.5,7.5,19.27,8209246.91663092,502.55,512.94
CAC-COOPEANDE No 5,2010-10-31,0.009122112198259938,1071.5337702685704,5.903207369633508,77.11804729,6.5,7.25,18.65,8340285.73032904,508.52,519.18
CAC-COOPEANDE No 5,2010-11-30,0.00978046090377739,1069.5164949790396,5.156153103473691,77.62394066,6.5,7.0,18.98,8433025.44852801,503.18,512.2
CAC-COOPEANDE No 5,2010-12-31,0.010441701848244344,1083.7509237648374,4.5358305945927,78.20005375,6.5,8.0,18.97,8569671.41924431,507.85,518.09
